vreta	gismu   	-vre-		      	x_1 yace/se reclina/se acuesta/se recuesta sobre x_2	Ver también {zutse},  {cpana},  {ckana}.
vrici	gismu			      	x_1 es misceláneo/vario/diverso/heterogéneo en propiedad x_2	Ver también {manfo}.
vrude	gismu   	-vud-   	-vu'e-	      	x_1 es virtuoso/santo/moralmente bueno según estándar x_2	Ver también {palci},  {xamgu},  {marde},  {zabna}.
vrusi	gismu   	-vus-   	-vu'i-	      	x_1 es un gusto/sabor de x_2
vukro	gismu   	-vur-   	-vu'o-	      	x_1 refleja cultura/nacionalidad/idioma ucranio/ucraniano en aspecto x_2
xabju	gismu   	-xa'u-		      	x_1 habita/vive/reside en localidad x_2	Ver también {zvati},  {stuzi},  {jmive}.
xadba	gismu   	-xab-		      	x_1 es la mitad de/semi- x_2 según estándar x_3
xadni	gismu   	-xad-		      	x_1 es un cuerpo/cadaver de x_2
xagji	gismu			      	x_1 tiene hambre de x_2	Ver también {taske},  {djica},  {nitcu}.
xagri	gismu			      	x_1 es un oboe/clarinete (instrumento musical de lengu:eta) con lengu:eta x_2
xajmi	gismu   	-xam-		      	x_1 es cómico/gracioso/divertido para x_2 en propiedad/aspecto x_3
xaksu	gismu   	-xak-		      	x_1 (evento) gasta/consume x_2
xalbo	gismu			      	x_1 es leve/frívolo/poco serio sobre x_2 (evento)	Ver también {junri}.
xalka	gismu   	-xal-		      	x_1 es una cantidad de alcohol de tipo x_2 de origen/proceso x_3
xalni	gismu			      	x_1 se asusta/aterroriza/entra en pánico por x_2 (evento)
xamgu	gismu   	-xag-   	-xau-	      	x_1 es bueno/beneficioso para x_2 según estándar x_3	Ver también {xlali},  {vrude},  {zabna}.
xampo	gismu   	-xap-   	-xa'o-	      	x_1 es una corriente de x_2 amperios (1 por defecto) según estándar x_3
xamsi	gismu   	-xas-		      	x_1 es un mar/océano/atmósfera de planeta x_2, de fluido x_3
xance	gismu   	-xan-   	-xa'e-	      	x_1 es una mano (parte del cuerpo) de x_2	Ver también {birka},  {degji},  {jamfu},  {tamji}.
xanka	gismu			      	x_1 está nervioso/ansioso/angustiado por x_2 (abstracción) bajo condiciones x_3	Ver también {terpa}.
xanri	gismu   	-xar-		      	x_1 es imaginado por/existe en la imaginación de x_2
xanto	gismu			      	x_1 es un elefante de especie/raza x_2
xarci	gismu   	-xac-   	-xa'i-	      	x_1 es un arma para uso contra x_2 por x_3
xarju	gismu   	-xaj-		      	x_1 es un cerdo/chancho/puerco/porcino/marrano/cochino de especie/raza x_2
xarnu	gismu			      	x_1 es terco/porfiado/obstinado/tenaz en x_2 (evento)
xasli	gismu			      	x_1 es un asno/burro de especie/raza x_2
xasne	gismu			      	x_1 es transpiración de cuerpo x_2, excretado por glándula/órgano x_3	Ver también {vikmi},  {cigla}.
xatra	gismu   	-xa'a-		      	x_1 es una carta con destinatario x_2 de autor/originador/remitente x_3 con contenido x_4
xatsi	gismu   	-xat-		      	x_1 es una trillonésima (1E-18) de x_2 en dimensión/aspecto x_3
xazdo	gismu   	-xaz-   	-zdo-	      	x_1 refleja cultura/nacionalidad/geografía asiática en aspecto x_2
xebni	gismu   	-xen-   	-xei-	      	x_1 odia/detesta a x_2	Ver también {prami},  {nelci}.
xebro	gismu   	-xeb-   	-bro-	      	x_1 refleja cultura/nacionalidad/idioma/religión hebrea/judía/israelí en aspecto x_2
xecto	gismu   	-xet-   	-cto-	      	x_1 es una centena cien (1E2) de x_2 en dimensión/aspecto x_3
xedja	gismu   	-xej-   	-xe'a-	      	x_1 es una mandíbula/fauces (parte del cuerpo) de x_2
xekri	gismu   	-xek-   	-xe'i-	      	x_1 es negro/muy oscuro (color)
xelso	gismu   	-xes-		      	x_1 refleja cultura/nacionalidad/idioma griego en aspecto x_2
xendo	gismu   	-xed-   	-xe'o-	      	x_1 es bueno/amable/afable/benevolente/simpático para con x_2 en acciones/comportamiento x_3
xenru	gismu   	-xer-   	-xe'u-	      	x_1 lamenta/siente remordimientos sobre x_2	Ver también {zanru}.
xexso	gismu   	-xex-		      	x_1 es un trillón (1E18) de x_2 en dimensión/aspecto x_3
xindo	gismu   	-xin-		      	x_1 refleja cultura/nacionalidad/idioma/religión hindú en aspecto x_2
xinmo	gismu   	-xim-		      	x_1 es una cantidad de tinta de color/pigmento x_2 usada por x_3 (instrumento para escribir)
xirma	gismu   	-xir-   	-xi'a-	      	x_1 es un caballo/yegua/potro/potrillo/pony de especie/raza x_2
xislu	gismu   	-xil-   	-xi'u-	      	x_1 es una rueda de aparato/vehículo x_2, de material x_3	Ver también {pulni}.
xispo	gismu   	-xip-		      	x_1 refleja cultura/nacionalidad/idioma hispanoamericano/hispano en aspecto x_2	Ver también {ketco},  {spano}.
xlali	gismu   	-xla-		      	x_1 es malo/perjudicial para x_2 según estándar x_3	Ver también {xamgu},  {palci},  {mabla}.
xlura	gismu   	-xlu-		      	x_1 tienta/induce/influye/convence a x_2 a realizar/hacer/ser x_3 con influencia/amenaza/tentación x_4	Ver también {trina}.
xotli	gismu   	-xol-   	-xoi-	      	x_1 es un hotel/posada en localidad x_2 manejado por x_3
xrabo	gismu   	-rab-		      	x_1 refleja cultura/nacionalidad/idioma árabe en aspecto x_2	Ver también {sadjo},  {semto}.
xrani	gismu   	-xai-		      	x_1 (evento) hiere/lastima/daña/lesiona a x_2 en propiedad x_3 resultando daño/herida x_4 (estado)
xriso	gismu   	-xis-   	-xi'o-	      	x_1 refleja cultura/religión cristiana en aspecto x_2
xruba	gismu   	-xub-		      	x_1 es una cantidad de alforfón/trigo sarraceno/ruibarbo/acedera de especie/variedad x_2
xruki	gismu   	-xuk-		      	x_1 es un pavo de especie/raza x_2
xrula	gismu   	-rul-		      	x_1 es una flor de planta/especie x_2
xukmi	gismu   	-xum-   	-xu'i-	      	x_1 es una cantidad de sustancia química x_2 con pureza x_3
xunre	gismu   	-xun-   	-xu'e-	      	x_1 es rojo/colorado (color)
xurdo	gismu   	-xur-   	-xu'o-	      	x_1 refleja cultura/nacionalidad/idioma urdu en aspecto x_2
xusra	gismu   	-xus-   	-xu'a-	      	x_1 afirma/declara que x_2 (du'u) es cierto
xutla	gismu   	-xul-		      	x_1 es suave en textura	Ver también {rufsu},  {tengu},  {dikni}.
zabna	gismu   	-zan-   	-za'a-	      	x_1 es una manera favorable de mirar a x_2 usada por x_3	Ver también {mabla},  {xamgu},  {vrude}.
zajba	gismu   	-zaj-		      	x_1 es un gimnasta en evento x_2
zalvi	gismu   	-zal-		      	x_1 muele/pulveriza x_2 en polvo x_3
zanru	gismu   	-zar-   	-zau-	      	x_1 aprueba/favorece/celebra plan/acción x_2	Ver también {xenru}.
zarci	gismu   	-zac-   	-zai-	      	x_1 es un mercado/almacén/despensa que vende x_2, manejado por x_3
zargu	gismu   	-zag-   	-za'u-	      	x_1 es el trasero/nalga/cola (parte del cuerpo) de x_2
zasni	gismu   	-zas-		      	x_1 es transitorio/no permanente/temporario en propiedad x_2 según estándar x_3	Ver también {vitno},  {stodi},  {cenba},  {stika}.
zasti	gismu   	-zat-   	-za'i-	      	x_1 existe/es real para x_2 bajo epistemología x_3
zbabu	gismu   	-bab-		      	x_1 es una cantidad de jabón de origen x_2 de composición x_3
zbani	gismu			      	x_1 es una bahía en costa x_2
zbasu	gismu   	-zba-		      	x_1 hace/construye/crea/confecciona/manufactura x_2 con materiales x_3	Ver también {finti},  {gundi}.
zbepi	gismu   	-zbe-		      	x_1 es un pedestal/base/soporte de x_2, de material x_3
zdani	gismu   	-zda-		      	x_1 es un nido/casa/hogar/guarida/madriguera de x_2
zdile	gismu   	-zdi-		      	x_1 (evento) divierte/entretiene a x_2 por propiedad/aspecto x_3
zekri	gismu   	-zer-   	-zei-	      	x_1 (evento) es un crimen/tabú/pecado/delito para gente/cultura/juez x_2	Ver también {palci}.
zenba	gismu   	-zen-   	-ze'a-	      	x_1 aumenta/es incrementado en propiedad x_2 en cantidad x_3	Ver también {jdika},  {cenba},  {zmadu},  {banro},  {jmina}.
zepti	gismu   	-zep-		      	x_1 es una miltrillonésima (1E-21) de x_2 en dimensión/aspecto x_3
zetro	gismu   	-zet-		      	x_1 es un mil trillones (1E21) de x_2 en dimensión/aspecto x_3
zgana	gismu   	-zga-		      	x_1 observa/nota/percibe x_2 usando sentidos/medios x_3 bajo condiciones x_4	Ver también {ganse}.
zgike	gismu   	-zgi-   	-gi'e-	      	x_1 es música por compositor x_2 ejecutada por x_3
zifre	gismu   	-zif-   	-zi'e-	      	x_1 es/está libre de ser/hacer x_2 (evento) bajo condiciones x_3	Ver también {bilga}.
zinki	gismu   	-zin-   	-zi'i-	      	x_1 es una cantidad de zinc (Zn)
zirpu	gismu   	-zir-   	-zi'u-	      	x_1 es violeta/púrpura (color)
zivle	gismu   	-ziv-   	-vle-	      	x_1 invierte medios/dinero x_2 en inversión/proyecto x_3 esperando rendimiento/beneficio x_4	Ver también {jbera}.
zmadu	gismu   	-zma-   	-mau-	      	x_1 es más/mayor que x_2 en propiedad x_3 por cantidad x_4	Ver también {mleca},  {zenba}.
zmiku	gismu   	-zmi-		      	x_1 es automático en función x_2 bajo condiciones x_3	Ver también {macnu}.
zukte	gismu   	-zuk-   	-zu'e-	      	x_1 actúa/realiza acción x_2 con propósito/meta/fines x_3	Ver también {gasnu},  {fasnu},  {minji},  {prenu}.
zumri	gismu   	-zmu-		      	x_1 es una cantidad de maíz (grano) de especie/variedad x_2
zungi	gismu   	-zug-		      	x_1 se culpa/siente culpa/remordimiento por x_2 (evento)
zunle	gismu   	-zul-		      	x_1 está a la izquierda/siniestra de x_2 que mira hacia x_3	Ver también {pritu}.
zunti	gismu   	-zun-   	-zu'i-	      	x_1 (evento) interfiere con/obstruye/refrena x_2 (evento) debido a cualidad x_3	Ver también {dicra},  {fanza},  {raktu}.
zutse	gismu   	-zut-   	-tse-	      	x_1 se sienta sobre x_2	Ver también {vreta},  {stizu}.
zvati	gismu   	-zva-		      	x_1 está/está presente en/asiste a evento x_2	Ver también {stuzi},  {diklo}.
